RecordID_Int,ParcelNumber,UseCode,YearBuilt,GrossArea,StoryHeight,NumberOfStories,StreetName,StreetNumber,Unit
1976,530197000,Service Repair Garage,1964,986,12,1.00,E HIGH ST,815,
1977,530197000,Service Repair Garage,1964,754,12,1.00,E HIGH ST,815,
1978,530228000,Office Building,1912,2630,10,2.00,LOCUST AVE,515,
1979,530232000,Office Building,1900,2086,10,1.00,LOCUST AVE,507,
1980,530232000,Office Building,1900,144,10,1.00,LOCUST AVE,507,
1981,530234000,Office Building,1928,56556,14,1.00,LOCUST AVE,459,
1982,530234000,Office Building,1928,56556,14,1.00,LOCUST AVE,459,
1983,530234000,Office Building,1928,56556,14,1.00,LOCUST AVE,459,
1984,530247000,Office Building,1969,105784,12,6.00,E HIGH ST,915,
1985,530247000,Office Building,1969,23142,10,5.00,E HIGH ST,915,
1986,530247000,Office Building,1969,14415,11,6.00,E HIGH ST,915,
1987,530257000,Office Building,1920,208,10,1.00,E HIGH ST,908,
1988,530257000,Office Building,1920,2036,10,2.00,E HIGH ST,908,
1989,530259100,Condominium Commercial,2004,670,11,1.00,E HIGH ST,820,1
1990,530259A00,Commercial,2004,2569,12,1.00,E HIGH ST,820,A
1991,530259B00,Commercial,0,2695,12,1.00,E HIGH ST,820,B
1992,530260000,Office Building,1891,2690,10,2.50,E HIGH ST,818,
1993,530260000,Office Building,1891,539,10,1.00,E HIGH ST,818,
1994,530261000,Apartments 1-10 units,1833,2686,10,2.00,E JEFFERSON ST,901,
1995,530261000,Apartments 1-10 units,1833,178,10,1.00,E JEFFERSON ST,901,
1996,530262000,Office Building,1920,3612,10,2.00,E JEFFERSON ST,907,
1997,530262000,Office Building,1920,804,10,1.00,E JEFFERSON ST,907,
1998,530263000,Office Building,1920,2254,10,2.00,E JEFFERSON ST,911,
1999,530264000,Office Building,1918,1660,10,2.00,E JEFFERSON ST,913,
2000,530264000,Office Building,1918,126,10,1.00,E JEFFERSON ST,913,
1179,330223000,Office Building,1920,3426,8,2.00,E MARKET ST,308,
1180,330223000,Office Building,1920,2032,8,1.00,E MARKET ST,308,
1181,330224000,Office Building,1920,2672,12,2.00,4TH ST NE,113,
1182,330225000,Office Building,1920,1935,12,1.00,4TH ST NE,111,
1183,330226000,Office Building,1955,41650,12,5.00,E MAIN ST,321,
1184,330227000,Retail Store,1954,1945,12,1.00,E MAIN ST,319,
1185,330228000,Retail Store,1920,2952,12,2.00,E MAIN ST,317,
1186,330229000,Retail Store,1920,2324,12,1.00,E MAIN ST,313,
1187,330230000,Office Building,1920,3576,12,2.00,E MAIN ST,309-311,
1188,330231000,Multiple Commercial Use,1920,7585,12,1.00,E MAIN ST,301,
1189,330232000,Retail Store,1959,623,12,1.00,3RD ST NE,105,
1190,330233000,Mixed Retail w/Res Units,1928,1878,12,1.00,E MAIN ST,225,
1191,330233000,Mixed Retail w/Res Units,1828,1200,12,1.00,E MAIN ST,225,
1192,330234000,Restaurant,1953,1743,12,1.00,E MAIN ST,223,
1193,330235000,Restaurant,1953,1404,12,1.00,E MAIN ST,221,
1194,330235000,Restaurant,1953,722,12,2.00,E MAIN ST,221,
1195,330237000,"Theaters, Cinema",1931,15808,12,2.00,E MAIN ST,215,
1196,330237000,"Theaters, Cinema",1931,3868,12,2.00,E MAIN ST,215,
1197,330237000,"Theaters, Cinema",1931,8500,12,1.00,E MAIN ST,215,
1198,330237000,"Theaters, Cinema",1931,8490,12,1.00,E MAIN ST,215,
1199,330238000,Office Building,1920,4406,12,2.00,E MARKET ST,204-206,
1200,330240100,Retail Store,1985,6800,10,1.00,E MAIN ST,201,
1201,330240100,Retail Store,1985,7400,10,1.00,E MAIN ST,201,
1202,330240100,Retail Store,1985,200,10,1.00,E MAIN ST,201,
1203,330241000,Office Building,1925,2270,12,2.00,2ND ST NE,108,
1204,330242000,Office Building,1952,4870,12,2.00,2ND ST NE,110-112,
1205,330243000,Office Building,1911,9786,12,3.00,E MARKET ST,200,
1206,330245000,Bank,1920,46800,12,8.00,E MAIN ST,119-123,
1207,330245000,Bank,1920,18800,12,4.00,E MAIN ST,119-123,
1208,330248000,Retail Store,1920,1650,12,1.00,E MAIN ST,101-111,
1209,330248000,Retail Store,1920,1260,12,1.00,E MAIN ST,101-111,
1210,330248000,Retail Store,1920,1260,12,1.00,E MAIN ST,101-111,
1211,330248000,Retail Store,1920,3300,12,3.00,E MAIN ST,101-111,
1212,330248000,Retail Store,1920,1260,12,1.00,E MAIN ST,101-111,
1219,330248000,Retail Store,1920,1650,12,1.00,E MAIN ST,101-111,
1213,330248000,Retail Store,1920,3300,12,3.00,E MAIN ST,101-111,
1214,330248000,Retail Store,1920,3300,12,3.00,E MAIN ST,101-111,
1215,330248000,Retail Store,1920,1650,12,1.00,E MAIN ST,101-111,
1216,330248000,Retail Store,1920,1650,12,1.00,E MAIN ST,101-111,
1217,330248000,Retail Store,1920,1260,12,1.00,E MAIN ST,101-111,
1218,330248000,Retail Store,1920,3300,12,3.00,E MAIN ST,101-111,
1220,330254000,Group Care Home,1920,5227,20,1.00,W MARKET ST,112,
1221,330254000,Group Care Home,1920,4113,10,3.00,W MARKET ST,112,
1222,330255000,Restaurant,,,,,W MAIN ST,101,
1223,330256000,Retail Store,1920,6713,12,2.50,W MAIN ST,105,
1224,330257400,Retail,1920,2517,10,1.00,W MAIN ST,107,
1225,330258000,Restaurant,1920,4755,12,3.00,W MAIN ST,109,
1226,330259000,Mixed Retail w/Res Units,1992,5100,12,1.00,W MAIN ST,113,
1227,330259000,Mixed Retail w/Res Units,1992,10200,12,2.00,W MAIN ST,113,
1228,330260000,Restaurant,1920,4800,12,2.50,W MAIN ST,117-119,
1229,330260000,Restaurant,1920,240,12,1.00,W MAIN ST,117-119,
1230,330261000,Retail Store,1920,5865,12,2.50,W MAIN ST,121,
1231,330261000,Retail Store,1920,1011,12,1.00,W MAIN ST,121,
1232,330263000,Restaurant,1920,1654,10,2.00,W MARKET ST,200,
1233,330263000,Restaurant,1920,1541,10,1.00,W MARKET ST,200,
1234,330265000,Fraternal Building,1947,4576,12,2.00,2ND ST NW,115,
1235,330266000,Restaurant,1920,12240,12,3.0,W MAIN ST,201-207,
1236,330266000,Restaurant,1920,7208,12,2.00,W MAIN ST,201-207,
1237,330268000,Retail Store,1920,2436,12,3.00,W MAIN ST,211,
1238,330268000,Retail Store,1920,252,12,3.00,W MAIN ST,211,
1239,330269000,Commercial,1920,,,,W MAIN ST,213,
1240,330270000,Office Building,1913,6516,12,2.00,W MARKET ST,206,
1241,330270000,Office Building,1913,6516,12,2.00,W MARKET ST,206,
1242,330271000,Retail Store,1920,2869,12,1.00,W MARKET ST,210-216,
1243,330272000,Retail Store,1920,6392,12,2.00,W MAIN ST,219-221,
1244,330273000,Retail Store,1922,4882,12,2.00,W MAIN ST,223,
1245,330274000,Restaurant,1920,5928,12,2.00,W MAIN ST,225-227,
1246,330276000,Retail Store,1938,10650,12,1.00,W MARKET ST,218,
1247,330277000,"Theaters, Cinema",1949,4158,12,1.00,W MARKET ST,220,
1248,330278000,Office Building,1949,5034,12,2.00,OLD PRESTON AVE,110-114,
1249,340003000,Dist. Warehouse,1959,1650,12,1.00,HENRY AVE,0,
1250,340003000,Dist. Warehouse,1959,1650,12,1.00,HENRY AVE,0,
1251,340003000,Dist. Warehouse,1959,1650,12,1.00,HENRY AVE,0,
1252,340004000,Retail Store,1954,8506,12,1.00,HARRIS ST,810,
1253,340004000,Retail Store,1954,1680,12,1.00,HARRIS ST,810,
1254,340004000,Retail Store,1954,4200,20,1.00,HARRIS ST,810,
1255,340004000,Retail Store,1954,4500,14,1.00,HARRIS ST,810,
1256,340005000,Commercial,1985,5010,14,1.00,HARRIS ST,830,
1257,340006000,Commercial,1958,3368,10,1.00,HARRIS ST,900,
1258,340008000,Office Building,1957,3640,12,2.00,HARRIS ST,914,
1259,340008000,Office Building,1957,4370,12,1.00,HARRIS ST,914,
1260,340008000,Office Building,1957,1950,10,1.00,HARRIS ST,914,
1261,340008000,Office Building,1957,1352,12,1.00,HARRIS ST,914,
1262,340008000,Office Building,1957,3640,12,2.00,HARRIS ST,914,
1263,340008000,Office Building,1957,4370,12,1.00,HARRIS ST,914,
1264,340008000,Office Building,1957,1950,10,1.00,HARRIS ST,914,
1265,340008000,Office Building,1957,1352,12,1.00,HARRIS ST,914,
1266,340010000,Office Building,1948,2327,12,1.00,HARRIS ST,920,
1267,340010000,Office Building,1948,1968,12,1.00,HARRIS ST,920,
1268,340010100,Storage Warehouse,1953,7238,12,1.00,HARRIS ST,920-A,
1269,340011000,Convenience Market,1990,1350,14,1.00,HARRIS ST,924,
1270,340011000,Convenience Market,1990,1480,12,1.00,HARRIS ST,924,
1271,340011000,Convenience Market,1990,1518,12,3.00,HARRIS ST,924,
1272,340013000,Storage Warehouse,1940,1400,12,1.00,HARRIS ST,932,
1273,340014000,Storage Warehouse,1932,864,12,1.00,HARRIS ST,934,
1274,340014000,Storage Warehouse,1932,630,12,1.00,HARRIS ST,934,
1275,340014000,Storage Warehouse,1932,1745,14,1.00,HARRIS ST,934,
1276,340015000,Office Building,1977,2693,12,1.00,HARRIS ST,936,
1277,340015000,Office Building,1977,960,12,1.00,HARRIS ST,936,
1278,340015000,Office Building,1977,121,12,1.00,HARRIS ST,936,
1279,340016000,Convenience Market,1937,384,12,1.00,HARRIS ST,1100,
1280,340016000,Convenience Market,1937,2484,8,1.00,HARRIS ST,1100,
1281,340016000,Convenience Market,1937,1000,8,1.00,HARRIS ST,1100,
1282,340016000,Convenience Market,1937,3200,12,1.00,HARRIS ST,1100,
1283,340017000,Office Building,1968,5556,12,2.00,HARRIS ST,1216,
1284,340017000,Office Building,1968,397,12,1.00,HARRIS ST,1216,
1285,340018000,Storage Garage,1969,1898,12,1.00,HARRIS ST,1220,
1286,340018100,Office Building,1973,1482,12,1.00,HARRIS ST,1218,
1287,340018100,Office Building,1973,5502,12,2.00,HARRIS ST,1218,
1288,340019000,Commercial,1940,5724,12,2.00,HARRIS ST,1000,
1289,340019000,Commercial,1940,2945,12,1.00,HARRIS ST,1000,
1290,340019000,Commercial,1940,729,12,1.00,HARRIS ST,1000,
1291,340019000,Commercial,1940,8714,12,1.00,HARRIS ST,1000,
1292,340088000,Office Building,1950,4846,12,1.00,HARRIS ST,1222-26,
1293,340088000,Office Building,1950,12826,12,1.00,HARRIS ST,1222-26,
1294,340088300,Commercial,1952,7796,12,1.00,HARRIS ST,1240-1242,
1295,340088300,Commercial,1952,3800,12,1.00,HARRIS ST,1240-1242,
1296,340088300,Commercial,1952,5746,12,1.00,HARRIS ST,1240-1242,
1297,340088300,Commercial,1952,3252,12,1.00,HARRIS ST,1240-1242,
1298,340090000,Office Building,1973,28728,8,2.00,ALLIED ST,1700-32,
1299,340090100,Commercial,2007,1440,8,2.00,HARRIS ST,1225,
1300,340090101,Office Building,1966,26720,8,2.00,ALLIED ST,1701-19,
1301,34009010A,Storage Warehouse,1983,4400,22,1.00,ALLIED ST,1721,
1302,340090110,Commercial,1970,5537,12,1.00,ALLIED ST,1731,
1303,340090120,Storage Warehouse,1971,2562,12,1.00,HARRIS ST,1229,
1304,340090200,Mixed Retail w/Res Units,2017,17928,10,3.0,ALLIED ST,1739-1750,
1305,340090200,Mixed Retail w/Res Units,1958,5712,15,1.0,ALLIED ST,1739-1750,
1306,340090200,Mixed Retail w/Res Units,1958,5712,15,1.0,ALLIED ST,1739-1750,
1307,340090200,Mixed Retail w/Res Units,2017,17928,10,3.0,ALLIED ST,1739-1750,
1308,340090200,Mixed Retail w/Res Units,2017,17928,10,3.0,ALLIED ST,1739-1750,
1309,340090200,Mixed Retail w/Res Units,1958,5712,15,1.0,ALLIED ST,1739-1750,
1310,340090200,Mixed Retail w/Res Units,2017,17928,10,3.0,ALLIED ST,1739-1750,
1311,340090200,Mixed Retail w/Res Units,1958,5712,15,1.0,ALLIED ST,1739-1750,
1312,340090300,Storage Warehouse,1965,10351,12,1.00,HARRIS ST,1229-1229C,
1313,340090400,Multiple Commercial Use,1965,12000,12,1.00,ALLIED ST,1732-1738,
1314,340090500,Storage Warehouse,1963,21594,20,1.00,ALLIED ST,1739-1741,
1315,340090600,Retail Store,1963,3664,12,1.00,HARRIS ST,1301,
1316,340090700,Service Repair Garage,1963,1405,12,1.00,ALLIED ST,1745,
1317,340090700,Service Repair Garage,1963,2279,12,1.00,ALLIED ST,1745,
1318,340090700,Service Repair Garage,1963,1013,12,1.00,ALLIED ST,1745,
1319,340090900,Multiple Commercial Use,1965,5290,8,2.00,MCINTIRE RD,1319,
1320,340090900,Multiple Commercial Use,1965,12587,10,1.00,MCINTIRE RD,1319,
1321,340090A00,Retail Store,2000,1504,8,2.00,HARRIS ST,1201,
1322,340090A00,Retail Store,2000,2438,16,1.00,HARRIS ST,1201,
1323,340090B00,Commercial,0,20500,10,2.00,HARRIS ST,1221,
1324,340090C00,Commercial,0,4320,10,1.00,HARRIS ST,1223,
1325,350001000,High School (Entire),1959,18694,12,1.00,FOREST ST,1200,
1326,350001000,High School (Entire),1959,3375,12,1.00,FOREST ST,1200,
1327,350003000,Church,1925,3268,12,1.00,FOREST ST,1104,
1328,350004000,Apartments 11-20 Units,1985,7070,8,2.00,FOREST ST,1117,
1329,350005000,Apartments 1-10 units,1983,3894,12,2.00,FOREST ST,1115,
1330,350010000,Apartments 1-10 units,1967,3424,12,2.00,CYNTHIANNA AVE,802,
1331,350030000,Apartments 1-10 units,1957,2400,10,2.00,ROSE HILL DR,818,
1332,350033000,Apartments 11-20 Units,1966,11108,10,2.00,ROSE HILL DR,800,
1333,350043000,Service Repair Garage,1983,4000,16,1.00,CHARLTON AVE,814,
1334,350045000,Retail Store,1955,2500,10,1.00,ROSE HILL DR,714,
1335,350046000,Office Building,1950,1120,10,1.00,ROSE HILL DR,706,
1336,350046000,Office Building,1950,480,10,1.00,ROSE HILL DR,706,
1337,350047000,Office Building,1954,1224,10,1.00,ROSE HILL DR,704,
1338,350049000,Retail Store,1940,1284,10,1.00,ROSE HILL DR,700,
1339,350051000,Commercial,1957,,,,DALE AVE,815,
1340,350056000,Industrial Engineering,1954,31846,12,1.00,DALE AVE,705,
1341,350056000,Industrial Engineering,1954,31846,12,1.00,DALE AVE,705,
1342,350056100,Office Building,1957,1300,12,1.00,DALE AVE,701,
1343,350056100,Office Building,1957,960,12,1.00,DALE AVE,701,
1344,350058000,Industrial Engineering,1979,4816,12,1.00,CHARLTON AVE,711,
1345,350063000,Office Building,1951,2650,10,1.00,HENRY AVE,710,
1346,350063000,Office Building,1951,3350,10,1.00,HENRY AVE,710,
1347,350063000,Office Building,1951,2650,10,1.00,HENRY AVE,710,
1348,350064000,Office Building,1930,1450,12,1.00,ALBEMARLE ST,819,
1349,350064000,Office Building,1930,5625,12,1.00,ALBEMARLE ST,819,
1350,350064100,Office Building,1950,3388,10,1.00,HENRY AVE,708,
1351,350064100,Office Building,1950,1225,10,1.00,HENRY AVE,708,
1352,350064100,Office Building,1950,768,8,1.00,HENRY AVE,708,
1353,350067000,Office Building,1953,5208,12,1.00,ALBEMARLE ST,903,
1354,350067100,Restaurant,1967,546,12,1.00,HENRY AVE,711,A&B
1355,350067100,Restaurant,1967,1394,12,1.00,HENRY AVE,711,A&B
1356,350069000,Office Building,1953,4866,12,1.00,HENRY AVE,715,
1357,350069000,Office Building,1953,2553,12,1.00,HENRY AVE,715,
1358,350083000,Office Building,1983,2760,10,2.00,CONCORD AVE,703,
1359,350086100,Fraternal Building,1955,3212,12,2.00,FOREST ST,1006,
1360,350096000,Storage Warehouse,1987,4800,14,2.00,FOREST ST,1108,
1361,350096000,Storage Warehouse,1987,2600,14,1.00,FOREST ST,1108,
1362,350097000,Office Building,1953,840,12,1.00,FOREST ST,1110,
1363,350098000,Office Building,1953,720,12,1.00,RIVANNA AVE,707,
1364,350098000,Office Building,1953,720,12,1.00,RIVANNA AVE,707,
1365,350103000,Storage Warehouse,1930,10771,12,1.00,HARRIS ST,1207,
1366,350105000,Office Building,1930,6664,12,2.00,RIVANNA AVE,603,
1367,350105000,Office Building,1930,536,12,1.00,RIVANNA AVE,603,
1368,350105000,Office Building,1930,815,12,1.00,RIVANNA AVE,603,
1369,350107000,Apartments 1-10 units,1925,988,12,1.00,RIVANNA AVE,608,
1370,350108000,Multiple Commercial Use,1978,4000,12,1.00,RIVANNA AVE,606,
1371,350109000,Industrial Light Manufacturing,1953,720,12,1.00,HARRIS ST,1111,
1372,350110000,Mini-warehouse,1984,9903,14,1.00,HARRIS ST,933,
1373,350111000,Service Repair Garage,1953,4020,12,1.00,HARRIS ST,925,
1374,350112000,Commercial,1920,832,,1,HARRIS ST,923,
1375,350114000,490 Land,1998,10000,12,1.00,CONCORD AVE,601,
1376,350114000,490 Land,1998,5000,12,2.00,CONCORD AVE,601,
1377,350114000,490 Land,1998,5935,18,2.00,CONCORD AVE,601,
1378,350114000,Kennels,1998,10000,12,1.00,CONCORD AVE,601,
1379,350114000,Kennels,1998,5000,12,2.00,CONCORD AVE,601,
1380,350114000,Kennels,1998,5935,18,2.00,CONCORD AVE,601,
1381,350116000,Retail Store,1970,1966,12,1.00,CONCORD AVE,600,
1382,350116000,Retail Store,1970,1952,12,1.00,CONCORD AVE,600,
1383,350116000,Retail Store,1970,3295,12,1.00,CONCORD AVE,600,
1384,350121000,Storage Warehouse,1951,4202,12,1.00,HENRY AVE,604,
1385,350121000,Storage Warehouse,1951,5176,12,1.00,HENRY AVE,604,
1386,350122000,Mortuary,1965,1247,12,1.00,HENRY AVE,600,
1387,350125000,Office Building,1988,3700,12,1.00,HARRIS ST,713,
1388,350125000,Office Building,1988,1664,12,1.00,HARRIS ST,713,
1389,350132000,Office Building,1900,25208,12,1.00,HARRIS ST,700,
1390,350132000,Office Building,1900,14064,12,2.00,HARRIS ST,700,
1391,350132300,Office Building,1990,11848,14,1.00,HARRIS ST,750,
1392,350132300,Office Building,1990,11848,14,1.00,HARRIS ST,750,
1393,350132500,Multiple Commercial Use,1988,10174,12,1.00,HARRIS ST,770,
1394,350133000,Dist. Warehouse,1979,4800,12,1.00,HENRY AVE,500,
1395,350134000,Office Building,1941,24948,12,3.50,MCINTIRE RD,401,
1396,350134000,Office Building,1941,53295,12,3.00,MCINTIRE RD,401,
1397,350134000,Office Building,1941,30010,12,2.00,MCINTIRE RD,401,
1398,350134000,Office Building,1941,9017,12,1.00,MCINTIRE RD,401,
1399,360001000,Elementary Sch (Entire),1950,18612,12,3.00,ROSE HILL DR,901,
1400,360001000,Elementary Sch (Entire),1950,31514,12,2.00,ROSE HILL DR,901,
1401,360001000,Elementary Sch (Entire),1950,19060,12,1.00,ROSE HILL DR,901,
1402,360001000,Elementary Sch (Entire),1950,438,12,0.10,ROSE HILL DR,901,
1403,360003000,Apartments 1-10 units,1969,3816,8,2.00,HENRY AVE,919,
1404,360003100,Apartments 1-10 units,1920,1248,,2.0,HENRY AVE,921,
1405,360010000,Apartments 1-10 units,1920,1414,12,2.00,HENRY AVE,939,
1406,360010000,Apartments 1-10 units,1920,789,12,1.00,HENRY AVE,939,
1407,360057000,Apartments 1-10 units,1984,6912,12,2.00,CHARLTON AVE,922-926,
1408,360070000,Retail Store,1948,3124,10,1.00,ROSE HILL DR,633,
1409,360075100,Medical Office,1989,944,12,1.00,PRESTON AVE,901,101
1410,360075101,Medical Office,1989,203,12,1.00,PRESTON AVE,901,404
1411,360075200,Medical Office,1989,1922,12,1.00,PRESTON AVE,901,102
1412,360075300,Medical Office,1989,635,12,1.00,PRESTON AVE,901,201
1413,360075400,Medical Office,1989,1427,12,1.00,PRESTON AVE,901,202
1414,360075500,Medical Office,1989,1577,12,1.00,PRESTON AVE,901,203
1415,360075600,Medical Office,1989,3867,12,1.00,PRESTON AVE,901,301
1416,360075700,Medical Office,1989,1543,12,1.00,PRESTON AVE,901,401
1417,360075800,Medical Office,1989,340,12,1.00,PRESTON AVE,901,402
1418,360075900,Medical Office,1989,414,12,1.00,PRESTON AVE,901,403
1419,360099000,Neighborhood Shopping Ctr.,1968,18423,12,1.00,PRESTON AVE,913-923,
1420,360099000,Neighborhood Shopping Ctr.,1968,1904,12,1.00,PRESTON AVE,913-923,
1421,360099000,Neighborhood Shopping Ctr.,1968,2288,12,1.00,PRESTON AVE,913-923,
1422,360105000,Retail Store,1982,988,12,1.00,PRESTON AVE,939,
1423,360105000,Retail Store,1982,1144,12,1.00,PRESTON AVE,939,
1424,360106000,Retail Store,1956,5018,12,1.00,PRESTON AVE,941,
1425,360108000,Retail Store,1975,14206,12,1.00,PRESTON AVE,943-945,
1426,360110000,Office Building,1958,1235,12,1.00,10TH ST NW,606,
1427,360110000,Office Building,1958,4027,12,1.00,10TH ST NW,606,
1428,370036000,Church,1965,5711,12,1.00,RUGBY AVE,1525,
1429,370036000,Church,1965,3368,12,2.00,RUGBY AVE,1525,
1430,370080000,Office Building,1958,4608,10,3.00,AMHERST ST,1500,
1431,370080100,Office Building,1952,3864,12,1.00,ROSE HILL DR,1149,
1432,370080100,Office Building,2019,1080,12,1.00,ROSE HILL DR,1149,
1433,370080500,Medical Office,1955,1250,12,1.50,ROSE HILL DR,1148,
1434,370080500,Medical Office,1955,2720,12,2.00,ROSE HILL DR,1148,
1435,370081000,Office Building,1967,2846,12,1.00,ROSE HILL DR,1103,
1436,370081000,Office Building,1967,3960,12,2.00,ROSE HILL DR,1103,
1437,370081200,Office Building,1950,3419,12,1.00,ROSE HILL DR,1111,
1438,370081200,Office Building,1950,3419,12,1.00,ROSE HILL DR,1111,
1439,370081400,Office Building,1960,1769,12,1.00,ROSE HILL DR,1109,
1440,400001100,Office Building,1951,25330,12,2.00,EMMET ST N,1202,
1441,400001100,Office Building,1951,6852,12,1.00,EMMET ST N,1202,
1442,400001200,Retail,1961,3305,12,1.00,EMMET ST N,1401,
1443,400001300,Restaurant,1966,2080,12,1.00,EMMET ST N,1403,
1444,400001400,Multiple Commercial Use,1961,2972,12,1.00,EMMET ST N,1417,
1445,400001400,Multiple Commercial Use,1961,7884,12,2.00,EMMET ST N,1417,
1446,400001400,Multiple Commercial Use,1961,5312,12,1.00,EMMET ST N,1417,
1447,400001400,Multiple Commercial Use,1961,2816,12,1.00,EMMET ST N,1417,
1448,400002000,Restaurant,1968,3420,12,1.00,EMMET ST N,1250,
1449,400002100,Retail,2018,,,,EMMET ST N,1200,
1450,400002200,Fast Food Restaurant,1971,2087,12,1.00,EMMET ST N,1230,
1451,400002400,Restaurant,1978,3008,12,2.00,EMMET ST N,1232,
1452,400002500,Fast Food Restaurant,2017,,,1,EMMET ST N,1248,
1453,400002600,Retail Store,1968,2575,12,1.00,EMMET ST N,1252,
1454,400002700,Fast Food Restaurant,1987,3439,12,1.00,EMMET ST N,1254,
1455,400004000,Office Building,1967,41772,12,6.00,MORTON DR,1,
1456,400004B00,Motel,1983,60075,12,3.00,MORTON DR,2000,
1457,400004C00,Motel,1983,12000,12,2.00,MORTON DR,2006-A,
1458,400004D00,Restaurant,1979,2610,12,1.00,EMMET ST N,1418,
1459,400004F00,Restaurant,1972,2393,12,1.00,EMMET ST N,1300,
1460,40A001000,Service Repair Garage,1989,5389,14,1.00,EMMET ST N,1906-08,
1461,40A001100,Retail Store,1992,2250,10,1.00,HYDRAULIC RD,1804,
1462,40A002000,Supermarket,1980,54403,20,1.00,EMMET ST N,1904,
1463,40A002000,Supermarket,1980,54403,20,1.00,EMMET ST N,1904,
1464,40A003000,Office Building,0,,,,HYDRAULIC RD,1719,
1465,40A004000,Office Building,1962,7800,12,1.50,EMMET ST N,1706,
1466,40A004000,Office Building,1962,1100,12,1.0,EMMET ST N,1706,
1467,40A005000,Service Repair Garage,1985,3098,12,1.00,EMMET ST N,1700,
1468,40A006000,Restaurant,1964,6365,12,1.00,HOLIDAY DR,2018,
1469,40A007000,Retail Store,1962,3960,12,1.00,HOLIDAY DR,2016,
1470,40A010000,Motel,1971,15224,10,2.00,HOLIDAY DR,2014,
1471,40A010000,Motel,1971,920,10,1.00,HOLIDAY DR,2014,
1472,40A012000,Restaurant,1970,3195,12,1.00,HOLIDAY DR,2006,
1473,40A013000,Office Building,1964,23581,12,2.00,HOLIDAY DR,2000,
1474,40A013000,Office Building,1964,4503,12,1.00,HOLIDAY DR,2000,
1475,40A015000,Hotel Limited Service,2018,,,,EMMET ST N,1600,
1476,40A015100,Hotel,0,,,,EMMET ST N,1610,
1477,40A015200,Motel,0,,,,HOLIDAY DR,2011,
1478,40B001000,Neighborhood Shopping Ctr.,0,45780,12,1.00,EMMET ST N,1615,
1479,40B002000,Service Repair Garage,1969,2030,12,1.00,BARRACKS RD,2161,
1480,40B003100,Bank,0,2016,12,1.00,BARRACKS RD,2151,
1481,40B003200,Convenience Market,1973,2400,12,1.00,BARRACKS RD,2155,
1482,40B003300,Office Building,1986,2330,12,1.00,BARRACKS RD,2159,
1483,40B003400,Office Building,1976,2982,12,1.00,CEDARS CT,1227-31,
1484,40B003400,Office Building,1976,2168,12,2.00,CEDARS CT,1227-31,
1485,40B003500,Office Building,1920,2580,12,2.00,CEDARS CT,1233,
1486,40B003500,Office Building,1920,881,12,1.00,CEDARS CT,1233,
1487,40B003500,Office Building,1920,1440,12,2.00,CEDARS CT,1233,
1488,40B003600,Commercial,1977,1251,12,1.50,CEDARS CT,1245,
1489,40B004000,Group Care Home,1967,32866,12,2.00,CEDARS CT,1242,
1490,40B004000,Group Care Home,1967,14240,12,1.00,CEDARS CT,1242,
1491,40B004000,Group Care Home,1967,32866,12,2.00,CEDARS CT,1242,
1492,40B004000,Group Care Home,1967,14240,12,1.00,CEDARS CT,1242,
1493,40B004100,Office Building,1983,35388,12,1.00,CEDARS CT,1228-30,
1494,40B004400,Bank,1972,2092,12,1.00,BARRACKS RD,2149,
1495,40B005000,Multiple Commercial Use,1981,4766,12,1.00,EARHART ST,407-409,
1496,40B005000,Multiple Commercial Use,1981,5000,12,1.00,EARHART ST,407-409,
1497,40B005000,Multiple Commercial Use,1981,4620,12,1.00,EARHART ST,407-409,
1498,40C001000,Retail Store,2003,27300,12,1.00,EMMET ST N,1615A,
1499,40C002000,Bank,1979,3516,12,1.50,EMMET ST N,1617,
1500,40C005000,Neighborhood Shopping Ctr.,1962,4576,12,1.00,ANGUS RD,2100-02,
1501,40C005000,Neighborhood Shopping Ctr.,1962,4576,12,1.00,ANGUS RD,2100-02,
1502,40C005100,Fast Food Restaurant,1976,3889,12,1.00,EMMET ST N,1705,
1503,40C006000,Office Building,1973,3640,12,2.0,EMMET ST N,1709,
1504,40C006000,Office Building,1973,1618,12,1.00,EMMET ST N,1709,
1505,40C009000,Office Building,1984,6930,12,2.00,EMMET ST N,1807,
1506,40C009100,Motel,1988,27552,12,4.00,EMMET ST N,1803,
1507,40C009200,Restaurant,1997,2443,16,1.00,EMMET ST N,1805,
1508,40C010000,Restaurant,1962,3096,12,1.00,EMMET ST N,1815-1817,
1509,40C010000,Restaurant,1962,3096,12,1.00,EMMET ST N,1815-1817,
1510,40C011000,Office Building,1965,4844,12,1.00,EMMET ST N,1819,
1511,40C012000,Hotel,1972,87630,12,6.00,EMMET ST N,1901,
1512,40C012000,Hotel,1972,16339,12,1.00,EMMET ST N,1901,
1513,40C012100,Mini-Mart Convenience Store,2001,3623,18,1.00,EMMET ST N,1907,
1514,40C013000,Multiple Commercial Use,1968,2520,12,1.00,HYDRAULIC RD,2115,
1515,40C015000,Apartments 1-10 units,1963,3630,8,2.00,SWANSON DR,1921,
1516,40C036000,Apartments 1-10 units,1961,3297,8,1.00,SHELBY DR,2306,
1517,40C046000,Mini-warehouse,2017,,,,HYDRAULIC RD,2307,
1518,40C047000,Office Building,1963,1664,12,1.00,HYDRAULIC RD,2215,
